test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
2766396894,145679044,"2018-08-01 00:03:35","87.49.xxx.xxx",486,654,23,"Taastrup","Denmark","DK",55.6500,12.3000,"Kviknet","Denmark","DK","Capital Region of Denmark","84","Vejby",56.083,12.153,30.4973,12,12,"TDC Danmark","1","TDC","DK","238","1","iPhone10,6","11.4.1",1,"3210 Vejby, Denmark","Vejby","locality","Denmark","DK","Capital Region of Denmark","Gribskov Municipality","","3210",""
2766396905,120650597,"2018-08-01 00:03:36","175.158.xxx.xxx",3916,3313,31,"Pasig City","Philippines","PH",14.5823,121.0851,"PLDT","Philippines","PH","Calabarzon","40","Antipolo",14.593,121.180,6.45882,12,12,"Smart Broadband","1","Smart","PH","515","3","iPhone 7 Plus","11.4.1",1,"Antipolo, 1870 Rizal, Philippines","Antipolo","locality","Philippines","PH","Calabarzon","Rizal","","1870",""
2766396906,139485690,"2018-08-01 00:03:36","183.171.xxx.xxx",47549,1156,50,"Penang","Malaysia","MY",5.4000,100.2333,"MyKRIS Asia Sdn Bhd","Malaysia","MY","Perak","08","Taiping",4.871,100.746,50.8618,12,12,"Celcom Internet Service Provider","1","Celcom","MY","502","19","iPhone10,6","11.4.1",1,"Taiping, Perak, Malaysia","Taiping","locality","Malaysia","MY","Perak","Larut Dan Matang","","34000",""
2766396910,141015362,"2018-08-01 00:03:36","174.212.xxx.xxx",17247,9994,35,"Anaheim, CA","United States","US",33.8365,-117.9143,"Sprint","United States","US","California","CA","Corona",33.835,-117.501,23.7059,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone SE","11.2.6",2,"Riverside County, CA, USA","Riverside County","administrative_area_level_2","United States","US","California","Riverside County","","92881",""
2766396913,129955150,"2018-08-01 00:03:37","1.124.xxx.xxx",37187,28655,58,"Adelaide","Australia","AU",-34.9290,138.6010,"Telstra","Australia","AU","Northern Territory","NT","Darwin",-12.461,130.840,1628.45,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone 6","11.4.1",1,"Darwin NT 0800, Australia","Darwin","locality","Australia","AU","Northern Territory","","","0800",""
2766396914,129680120,"2018-08-01 00:03:37","110.54.xxx.xxx",51807,17666,28,"Pasig City","Philippines","PH",14.5823,121.0851,"Radius Telecoms Inc","Philippines","PH","Metro Manila","00","Mandaluyong City",14.581,121.054,2.0355,12,12,"Globe Telecom","1","Globe","PH","515","2","iPhone10,3","11.4.1",1,"Mandaluyong, 1550 Metro Manila, Philippines","Mandaluyong","locality","Philippines","PH","Metro Manila","","","",""
2766396915,104451210,"2018-08-01 00:03:37","37.162.xxx.xxx",16013,7450,101,"Ravenna","Italy","IT",44.4167,12.2000,"Spadhausen Internet Provider","Italy","IT","Emilia-Romagna","45","Cesenatico",44.180,12.418,19.5987,12,12,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone 7","11.4.1",1,"Cesenatico FC, Italy","Cesenatico","locality","Italy","IT","Emilia-Romagna","Province of Forlì-Cesena","Cesenatico","47042",""
2766396917,147329433,"2018-08-01 00:03:37","182.232.xxx.xxx",4141,16320,33,"Pathum Thani","Thailand","TH",14.0500,100.4833,"AIS","Thailand","TH","Kanchanaburi","71","Kanchanaburi",14.011,99.537,63.5421,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 6","11.4.1",1,"Ban Tai, Mueang Kanchanaburi District, Kanchanaburi 71000, Thailand","Ban Tai","locality","Thailand","TH","Kanchanaburi","Mueang Kanchanaburi District","","71000","2001:44c8:420c:812x:xxxx:xxxx:xxxx:xxxx"
2766396933,82788413,"2018-08-01 00:03:38","109.40.xxx.xxx",29550,4789,41,"Frankfurt","Germany","DE",50.1109,8.6821,"Vodafone DE","Germany","DE","Hesse","HE","Liebenau",51.497,9.282,99.3989,12,12,"Vodafone GmbH","1","Vodafone.de","DE","262","2","iPhone 6","11.2.6",2,"Liebenau, Germany","Liebenau","locality","Germany","DE","Hesse","Kassel","Kassel","34396",""
2766396938,146675134,"2018-08-01 00:03:38","37.160.xxx.xxx",9450,5163,79,"Aversa","Italy","IT",40.9667,14.2000,"YouCall","Italy","IT","Campania","72","Naples",40.853,14.336,10.5926,12,12,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone5S","11.4.1",1,"Naples, Italy","Naples","locality","Italy","IT","Campania","Metropolitan City of Naples","Naples","80147",""
2766396943,110851405,"2018-08-01 00:03:39","42.111.xxx.xxx",2746,1538,30,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","India","IN","Tamil Nadu","TN","Chennai",12.910,80.226,12.2538,12,12,"Vodafone India","1","Vodafone India","IN","404","84","iPhone 7 Plus","11.4.1",1,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600119",""
2766396945,139463742,"2018-08-01 00:03:39","49.178.xxx.xxx",15749,11907,24,"Regency Park","Australia","AU",-34.9290,138.6010,"Optus","Australia","AU","South Australia","SA","Adelaide",-34.868,138.480,8.01432,12,12,"Optus","1","OPTUS","AU","505","2","iPhone10,2","11.0.2",1,"West Lakes Shore SA 5020, Australia","West Lakes Shore","locality","Australia","AU","South Australia","City of Charles Sturt","","5020",""
2766396947,137077606,"2018-08-01 00:03:39","83.220.xxx.xxx",8087,2043,56,"Moscow","Russian Federation","RU",55.7517,37.6178,"COMITEN","Russia","RU","Moscow","MOW","Moscow",55.752,37.615,0.0923921,6,6,"VimpelCom","1","Beeline","RU","250","99","iPhone 7","11.4.1",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","125009",""
2766396957,147330267,"2018-08-01 00:03:40","188.170.xxx.xxx",5902,1205,34,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Megafon","Russia","RU","Stavropol Krai","STA","Nevinnomyssk",44.650,41.936,148.043,5,5,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone 6","11.4.1",1,"Nevinnomyssk, Stavropol Krai, Russia","Nevinnomyssk","locality","Russia","RU","Stavropol Krai","gorod Nevinnomyssk","","357107",""
2766396958,146496735,"2018-08-01 00:03:40","107.77.xxx.xxx",4834,6802,171,"Saint Georges","Bermuda","BM",37.0965,-113.5684,"TeleBermuda International Limited","United States","US","Arizona","AZ","Page",36.990,-111.504,114.206,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone10,6","11.4.1",1,"Coconino County, AZ, USA","Coconino County","administrative_area_level_2","United States","US","Arizona","Coconino County","","86040",""
2766396962,129388750,"2018-08-01 00:03:40","223.139.xxx.xxx",504,6002,38,"Pingtung","Taiwan","TW",22.6761,120.4942,"Chief Telecom","Taiwan","TW","Taitung County","TTT","Pei-nan",22.809,121.049,36.6278,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 7 Plus","11.4",1,"954, Taiwan, 台東縣卑南鄉泰安村","泰安村","administrative_area_level_4","Taiwan","TW","Taiwan Province","Taitung County","Beinan Township, 泰安村","954",""
2766396963,108393992,"2018-08-01 00:03:40","1.46.xxx.xxx",783,25098,49,"Songkhla","Thailand","TH",7.1898,100.5954,"AIS","Thailand","TH","Nakhon Si Thammarat","80","Nakhon Si Thammarat",8.429,99.963,96.0652,12,12,"DTAC","1","dtac","TH","520","5","iPhone 6 Plus","11.4",1,"Nakhon Si Thammarat, Mueang Nakhon Si Thammarat District, Nakhon Si Thammarat, Thailand","Nakhon Si Thammarat","locality","Thailand","TH","Nakhon Si Thammarat","Mueang Nakhon Si Thammarat District","","80000",""
2766396964,136249138,"2018-08-01 00:03:40","89.200.xxx.xxx",3437,25351,82,"Rome","Italy","IT",41.9000,12.5000,"Warian Srl","Italy","IT","Lazio","62","Fiumicino",41.795,12.254,14.5746,12,12,"KPN Mobile","1","KPN NL","NL","204","8","iPhone10,5","11.4.1",1,"00054 Fiumicino RM, Italy","Fiumicino","locality","Italy","IT","Lazio","Metropolitan City of Rome","Fiumicino","00054",""
2766396967,102618539,"2018-08-01 00:03:40","85.26.xxx.xxx",3170,993,49,"Maykop","Russia","RU",44.6000,40.0833,"Rostelecom","Russia","RU","Krasnodar Krai","KDA","Armavir",44.997,41.047,54.7459,5,5,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone 7","11.4.1",1,"g. Armavir, Krasnodarskiy kray, Russia","gorod Armavir","administrative_area_level_2","Russia","RU","Krasnodar Krai","gorod Armavir","","352930",""
2766396969,134135451,"2018-08-01 00:03:41","89.34.xxx.xxx",23239,2012,22,"Tehran","Iran, Islamic Republic of","IR",35.6833,51.4167,"Bisphone","Iran","IR","Tehran","07","Evin",35.756,51.398,5.173,12,12,"Rightel Communication Service Company PJS","1","Carrier","IR","432","20","iPhone 7","11.4",1,"Tehran, Tehran, Iran","Tehran","locality","Iran","IR","Tehran","Tehran","","",""
2766396977,147325661,"2018-08-01 00:03:41","37.160.xxx.xxx",5449,2212,178,"Milan","Italy","IT",45.4640,9.1916,"Fastweb SpA","Italy","IT","Lombardy","25","Peschiera Borromeo",45.429,9.312,6.3108,6,6,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone 6S","11.4.1",1,"Bettola-Zeloforamagno MI, Italy","Bettola-Zeloforamagno","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Peschiera Borromeo","20068",""
2766396981,116859436,"2018-08-01 00:03:42","176.59.xxx.xxx",6949,3079,23,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"Miran","Russia","RU","St Petersburg","SPE","St Petersburg",59.894,30.264,3.60283,1,0,"T2 Mobile LLC","1","TELE2","RU","250","20","iPhone5S","12.0",2,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198099",""
2766396982,104856433,"2018-08-01 00:03:42","5.144.xxx.xxx",78543,21003,22,"Thessaloniki","Greece","GR",40.6500,22.9000,"Cosmote S.A.","Greece","GR","Kentriki Makedonia","B","Thessaloniki",40.633,22.945,2.62085,1,0,"Cosmote Mobile Telecommunications S.A.","1","COSMOTE","GR","202","1","iPhone 7 Plus","12.0",1,"Thessaloniki, Greece","Thessaloniki","locality","Greece","GR","Makedonia Thraki","Central Macedonia","Thessaloniki, Thessaloniki, Thessaloniki","546 23",""
2766396988,111403350,"2018-08-01 00:03:42","107.77.xxx.xxx",8342,8256,71,"Alpharetta, GA","United States","US",34.0754,-84.2941,"AT&T Wireless","United States","US","Georgia","GA","Alpharetta",34.061,-84.274,1.50859,12,12,"AT&T Wireless","1","cricket","US","310","150","iPhone 6S","9.3.2",1,"Alpharetta, GA, USA","Alpharetta","locality","United States","US","Georgia","Fulton County","","30005",""
2766397001,102202612,"2018-08-01 00:03:43","182.232.xxx.xxx",4508,3367,23,"Bangkok","Thailand","TH",13.7500,100.4833,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.750,100.539,3.78209,6,6,"AIS Mobile","1","AIS","TH","520","3","iPhone 7 Plus","11.4.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400","2001:44c8:4287:226x:xxxx:xxxx:xxxx:xxxx"
2766397012,113454326,"2018-08-01 00:03:43","80.187.xxx.xxx",4163,792,47,"Frankfurt","Germany","DE",50.1109,8.6821,"MK Netzdienste","Germany","DE","Hesse","HE","Frankfurt am Main",50.110,8.663,0.830616,5,5,"Deutsche Telekom AG","1","Telekom.de","DE","262","1","iPhone 6S","11.4.1",1,"Frankfurt, Germany","Frankfurt","locality","Germany","DE","Hesse","Darmstadt","","60325",""
2766397023,139682063,"2018-08-01 00:03:44","106.211.xxx.xxx",5990,956,37,"Noida","India","IN",28.5700,77.3200,"FusionNet","India","IN","Uttar Pradesh","UP","Noida",28.613,77.362,3.96396,12,12,"BHARTI Airtel","1","AirTel","IN","404","10","iPhone 6S","11.4.1",1,"Noida, Uttar Pradesh 201301, India","Noida","locality","India","IN","Uttar Pradesh","Gautam Buddh Nagar","","201309",""
2766397028,129237621,"2018-08-01 00:03:45","47.60.xxx.xxx",9526,3379,57,"Donostia / San Sebastian","Spain","ES",43.3214,-1.9856,"Imatel","Spain","ES","Basque Country","PV","Iurreta",43.183,-2.663,35.4492,6,6,"Vodafone Spain","1","vf es","ES","214","1","iPhone10,6","11.4.1",1,"Iurreta, Bizkaia, Spain","Iurreta","locality","Spain","ES","Basque Country","Biscay","Durangaldea, Iurreta","48215",""
2766397032,141868575,"2018-08-01 00:03:45","207.228.xxx.xxx",5143,496,33,"Cochrane, AB","Canada","CA",51.1910,-114.4679,"Velocity Networks","Canada","CA","Alberta","AB","Olds",51.790,-114.126,43.9952,6,6,"TELUS Communications","1","TELUS","CA","302","220","iPhone 7","11.4.1",1,"Olds, AB T4H, Canada","Olds","locality","Canada","CA","Alberta","Division No. 6","","T4H",""
2766397037,137424971,"2018-08-01 00:03:46","157.39.xxx.xxx",1455,8133,51,"Chandigarh","India","IN",30.7333,76.7794,"Anjani Broadband Solutions Pvt Ltd.","India","IN","Chandigarh","CH","Chandigarh",30.743,76.789,0.924644,12,12,"Jio","1","Jio","IN","405","867","iPhone10,3","11.4.1",1,"Chandigarh, Chandigarh 160017, India","Chandigarh","locality","India","IN","Chandigarh","","","160009",""
2766397041,139967729,"2018-08-01 00:03:46","182.1.xxx.xxx",6590,7446,76,"Balikpapan","Indonesia","ID",-1.2635,116.8279,"PT. Telekomunikasi Indonesia","Indonesia","ID","North Kalimantan","KU","Lingkas",2.140,117.495,239.945,12,12,"Telkomsel","1","Carrier","ID","510","10","iPhone10,2","11.4.1",1,"Tanjung Redeb, Tanjung Redeb, Berau Regency, East Kalimantan, Indonesia","Tanjung Redeb","administrative_area_level_4","Indonesia","ID","East Kalimantan","Berau Regency","Tanjung Redeb, Tanjung Redeb","77315",""
2766397042,147328885,"2018-08-01 00:03:46","49.199.xxx.xxx",9598,4830,17,"Melbourne","Australia","AU",-37.8136,144.9631,"Internode","Australia","AU","Victoria","VIC","Knoxfield",-37.884,145.248,16.346,12,12,"Optus","1","OPTUS","AU","505","2","iPhone 6 Plus","11.4.1",1,"Knoxfield VIC 3180, Australia","Knoxfield","locality","Australia","AU","Victoria","Knox City","","3180",""
2766397044,123549980,"2018-08-01 00:03:46","172.58.xxx.xxx",1488,70,31,"Detroit, MI","United States","US",42.3314,-83.0458,"T-Mobile","United States","US","Michigan","MI","Southfield",42.461,-83.266,14.4468,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone10,5","11.4.1",1,"Southfield, MI, USA","Southfield","locality","United States","US","Michigan","Oakland County","","48033","2607:fb90:88a0:97ex:xxxx:xxxx:xxxx:xxxx"
2766397048,147194997,"2018-08-01 00:03:46","223.24.xxx.xxx",3952,1472,18,"Bangkok","Thailand","TH",13.7500,100.4833,"TOT Public Company Limited","Thailand","TH","Bangkok","10","Bangkok",13.694,100.494,3.89456,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone5","10.3.3",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10120",""
2766397054,142112136,"2018-08-01 00:03:47","1.152.xxx.xxx",14849,10246,28,"Melbourne","Australia","AU",-37.8136,144.9631,"Telstra","Australia","AU","Victoria","VIC","Smeaton",-37.349,143.958,63.7436,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone10,3","11.4.1",1,"Kingston VIC 3364, Australia","Kingston","locality","Australia","AU","Victoria","Hepburn Shire","","3364",""
2766397059,137568187,"2018-08-01 00:03:47","166.216.xxx.xxx",33796,10090,39,"Walnut Creek, CA","United States","US",37.9101,-122.0652,"AT&T Wireless","United States","US","California","CA","Sacramento",38.485,-121.343,55.9004,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone10,6","11.4.1",2,"Sacramento County, CA, USA","Sacramento County","administrative_area_level_2","United States","US","California","Sacramento County","","95829",""
2766397063,146361084,"2018-08-01 00:03:47","1.46.xxx.xxx",5622,5789,33,"Bangkok","Thailand","TH",13.7500,100.4833,"Bangmod Enterprise Co., Ltd.","Thailand","TH","Bangkok","10","Bangkok",13.759,100.488,0.751235,12,12,"DTAC","1","dtac","TH","520","5","iPhone 7 Plus","11.4.1",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700",""
2766397064,129839213,"2018-08-01 00:03:47","5.169.xxx.xxx",37806,1631,53,"Fiesso D'artico","Italy","IT",45.4167,12.0333,"3P System Srl","Italy","IT","Emilia-Romagna","45","Ferrara",44.669,12.237,52.6291,12,12,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone 6S","11.4.1",1,"Lido degli Estensi FE, Italy","Lido degli Estensi","locality","Italy","IT","Emilia-Romagna","Province of Ferrara","Comacchio","44029",""
2766397067,137811774,"2018-08-01 00:03:47","109.40.xxx.xxx",21236,7118,43,"Düsseldorf","Germany","DE",51.2256,6.7828,"CORSIN.DE","Germany","DE","North Rhine-Westphalia","NW","Dortmund",51.525,7.547,38.9783,12,12,"Vodafone GmbH","1","Vodafone.de","DE","262","2","iPhone 7","11.4.1",2,"Dortmund, Germany","Dortmund","locality","Germany","DE","North Rhine-Westphalia","","","44309",""
2766397068,122272770,"2018-08-01 00:03:47","223.24.xxx.xxx",6008,8226,28,"Bangkok","Thailand","TH",13.7500,100.4833,"CAT Telecom","Thailand","TH","Bangkok","10","Bangkok",13.759,100.488,0.751235,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone 7 Plus","11.4.1",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700",""
2766397073,118873253,"2018-08-01 00:03:48","85.118.xxx.xxx",46028,13514,18,"Sofia","Bulgaria","BG",42.6544,23.3649,"A1 BG","Bulgaria","BG","Sofia-city","22","Sofia",42.663,23.315,2.61102,12,12,"A1 Bulgaria","1","Mtel BG","BG","284","1","iPhone 6S Plus","11.4.1",1,"Sofia, Bulgaria","Sofia","locality","Bulgaria","BG","Sofia-city","Sofia","","1407",""
2766397089,122902323,"2018-08-01 00:03:49","80.187.xxx.xxx",56265,9182,32,"Salzgitter","Germany","DE",52.1379,10.3899,"IT Ohlendorf","Germany","DE","Unknown","??","Unknown",51.299,9.491,69.6302,12,12,"Deutsche Telekom AG","1","Telekom.de","DE","262","1","iPhone 7","11.4.1",2,"Germany","Germany","country","Germany","DE","","","","",""
2766397109,102848658,"2018-08-01 00:03:50","188.160.xxx.xxx",56586,33498,23,"Damascus","Syria","SY",33.5130,36.2920,"Syrian Telecom","Syria","SY","Unknown","??","Unknown",35.000,38.000,141.821,12,12,"MTN Syria","1","Carrier","SY","417","2","iPhone 7 Plus","11.3",2,"Syria","Syria","country","Syria","SY","","","","",""
2766397115,120631014,"2018-08-01 00:03:51","66.87.xxx.xxx",4706,807,92,"Denver, CO","United States","US",39.7392,-104.9903,"Network Innovations, Inc (Nitel, Inc)","United States","US","Colorado","CO","Eastlake",39.888,-104.942,10.6589,12,12,"Sprint PCS","1","Sprint","US","310","120","iPhone 7 Plus","11.4.1",1,"Thornton, CO, USA","Thornton","locality","United States","US","Colorado","Adams County","","80233",""
2766397119,132920646,"2018-08-01 00:03:51","203.144.xxx.xxx",11023,4791,20,"Phnom Penh","Cambodia","KH",11.5500,104.9167,"Metfone","Cambodia","KH","Phnom Penh","12","Phnom Penh",11.610,104.911,4.20009,12,12,"Royal TeleCam Ltd. O.B.O: Telesurf ISP","0","Carrier","KH","456","1","iPhone 6","11.2.5",1,"Phnom Penh 12000, Cambodia","Phnom Penh","locality","Cambodia","KH","Phnom Penh","","","",""
2766397126,100145424,"2018-08-01 00:03:51","49.230.xxx.xxx",5910,5909,31,"Bangkok","Thailand","TH",13.7500,100.4833,"Ncic","Thailand","TH","Bangkok","10","Bangkok",13.838,100.592,9.5876,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 7","11.4.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10230",""
2766397133,142264453,"2018-08-01 00:03:52","114.4.xxx.xxx",3766,1880,67,"Surabaya","Indonesia","ID",-7.2667,112.7333,"PT Mora Telematika Indonesia","Indonesia","ID","East Java","JI","Bandulan",-7.551,112.697,19.8787,2,12,"PT Indosat Tbk.","1","Carrier","ID","510","1","iPhone 6S","11.4.1",1,"Ngasem, Kejapanan, Gempol, Pasuruan, Jawa Timur, Indonesia","Ngasem","administrative_area_level_5","Indonesia","ID","East Java","Pasuruan","Gempol, Kejapanan, Ngasem","67155",""
2766397135,116364972,"2018-08-01 00:03:52","85.255.xxx.xxx",22217,13312,39,"London","United Kingdom","GB",51.5171,-0.1062,"WIOCC","United Kingdom","GB","Essex","ESS","Chigwell",51.617,0.101,11.3031,12,12,"Vodafone Limited","1","vodafone UK","GB","234","15","iPhone 7 Plus","11.4.1",1,"IG7, UK","Chigwell","locality","United Kingdom","GB","England","Essex","Epping Forest District","IG7",""
2766397156,147196264,"2018-08-01 00:03:54","151.34.xxx.xxx",12813,674,45,"Albenga","Italy","IT",44.0500,8.2167,"Rocket Way","Italy","IT","Liguria","42","Genoa",44.416,8.950,44.3188,5,5,"Wind Telecomunicazioni","1","I WIND","IT","222","88","iPhone 6S","11.4.1",2,"Genoa, Italy","Genoa","locality","Italy","IT","Liguria","Metropolitan City of Genoa","Genoa","16139",""
2766397162,134713231,"2018-08-01 00:03:55","183.171.xxx.xxx",10044,2787,31,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Celcom Axiata","Malaysia","MY","Selangor","10","Petaling Jaya",3.104,101.612,2.94821,12,12,"Celcom Internet Service Provider","1","Celcom","MY","502","19","iPhone5S","11.2.6",2,"Petaling Jaya, Selangor, Malaysia","Petaling Jaya","locality","Malaysia","MY","Selangor","Petaling","","47300",""
2766397165,99526163,"2018-08-01 00:03:55","182.232.xxx.xxx",22561,29089,39,"Bangkok","Thailand","TH",13.7500,100.4833,"RMUTP","Thailand","TH","Bangkok","10","Bangkok",13.759,100.488,0.751235,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 7","11.4.1",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700",""
